timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-17T18:55:15,Exp A,40c29f34-651e-47af-b0cd-018efd14a37d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,81.89976393500001,0.0003572968931701,4.362612002810138e-06,3.644994326865,31.91580192067794,10.0,7.986825837888447e-05,0.0007241733571159,0.0002190685755388,0.0010231101910337,0.0,United States,USA,nevada,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.13,3.2.8,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1372,36.175,12.671417236328123,machine,2.5,21.575,30.615,3.543643856048584,N,1.0,0.0
2026-06-17T18:57:55,Exp B,641655e9-d157-40b2-ab0d-4a25aa754a1f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,156.43696541100007,0.0006846543662475,4.376551056515466e-06,3.8205145436218175,31.838884968009403,10.0,0.0001568991428138,0.0013845024964899,0.0004190880062361,0.0019604896455399,0.0,United States,USA,nevada,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.13,3.2.8,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1372,36.175,12.671417236328123,machine,1.2987012987012987,21.01298701298701,29.4025974025974,3.3900507889784777,N,1.0,0.0
2026-06-17T19:00:28,Exp C,c2dc45f5-58e5-4e3a-ba82-803e5a87f775,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,153.2495187919999,0.0006828155075834,4.455580108608464e-06,3.729289967136365,32.364725309829204,10.0,0.0001589714972715,0.001385994442128,0.0004102581830555,0.001955224122455,0.0,United States,USA,nevada,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.13,3.2.8,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1372,36.175,12.671417236328123,machine,1.9867549668874167,21.920529801324506,32.08013245033113,3.730128180901736,N,1.0,0.0
2026-06-17T19:05:36,Exp D,e92ce2cb-9bea-4772-99ca-f9ee7a4ac3aa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,307.0741137189998,0.0013846596430748103,4.509203417719207e-06,4.063563022086735,32.91794341192497,10.0,0.00033484356711393587,0.002806637800864001,0.0008234548489972237,0.003964936216975159,0.0,United States,USA,nevada,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.13,3.2.8,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1372,36.175,12.671417236328125,machine,3.6065573770491803,20.9672131147541,32.43180327868853,3.7737328576259928,N,1.0,0.0
